Scan Parameters 
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 4200.0 um Width: 0.0 um
Title,Etch process DOE
 
Analytical Results 
Function,R.Cur Pos,R.Cur Width,M.Cur Pos,M.Cur Width,Result
3535.0,10.65453,10.90248,,
3535.1,10.64564,10.89431,,
3535.2,10.63934,10.88923,,
3535.3,10.63747,10.88670,,
3535.4,10.64137,10.89028,,
3535.5,10.64803,10.89521,,
3535.6,10.65567,10.90112,,
3535.7,10.66191,10.90632,,
3535.8,10.66494,10.90986,,
3535.9,10.66598,10.91185,,
3536.0,10.66584,10.91148,,
3536.1,10.66372,10.91044,,
3536.2,10.66196,10.90897,,
3536.3,10.66048,10.90734,,
3536.4,10.65856,10.90624,,
3536.5,10.65715,10.90563,,
3536.6,10.65871,10.90796,,
3536.7,10.66238,10.91219,,
3536.8,10.66950,10.91891,,
3536.9,10.67991,10.92732,,
3537.0,10.68996,10.93567,,
3537.1,10.69841,10.94159,,
3537.2,10.70205,10.94459,,
3537.3,10.69621,10.93750,,
3537.4,10.68236,10.92659,,
3537.5,10.66451,10.91245,,
3537.6,10.64641,10.89877,,
3537.7,10.63471,10.88946,,
3537.8,10.63185,10.88422,,
3537.9,10.63786,10.88980,,
3538.0,10.64881,10.89732,,
3538.1,10.66026,10.90571,,
3538.2,10.66848,10.91217,,
3538.3,10.67037,10.91625,,
3538.4,10.66804,10.91396,,
3538.5,10.66158,10.91153,,
3538.6,10.65795,10.90907,,
3538.7,10.66002,10.91343,,
3538.8,10.66824,10.92128,,
3538.9,10.68244,10.93366,,
3539.0,10.70010,10.94896,,
3539.1,10.71764,10.96514,,
3539.2,10.73383,10.98049,,
3539.3,10.74742,10.99358,,
3539.4,10.75794,11.00394,,
3539.5,10.76471,11.01096,,
3539.6,10.76893,11.01476,,
3539.7,10.76881,11.01592,,
3539.8,10.76565,11.01363,,
3539.9,10.76107,11.01102,,
3540.0,10.75731,11.00871,,
3540.1,10.75753,11.01036,,
3540.2,10.76246,11.01447,,
3540.3,10.77084,11.02125,,
3540.4,10.78042,11.02872,,
3540.5,10.78927,11.03478,,
3540.6,10.79242,11.03892,,
3540.7,10.78961,11.03365,,
3540.8,10.77981,11.02483,,
3540.9,10.76361,11.01194,,
3541.0,10.74577,10.99743,,
3541.1,10.73092,10.98382,,
3541.2,10.72002,10.97283,,
3541.3,10.71263,10.96489,,
3541.4,10.70827,10.95966,,
3541.5,10.70515,10.95633,,
3541.6,10.70353,10.95400,,
3541.7,10.70279,10.95156,,
3541.8,10.69989,10.94789,,
3541.9,10.69403,10.94190,,
3542.0,10.68563,10.93298,,
3542.1,10.67313,10.92089,,
3542.2,10.65731,10.90627,,
3542.3,10.63948,10.89022,,
3542.4,10.62180,10.87472,,
3542.5,10.60676,10.86191,,
3542.6,10.59746,10.85374,,
3542.7,10.59516,10.84916,,
3542.8,10.59938,10.85253,,
3542.9,10.60675,10.85639,,
3543.0,10.61193,10.85982,,
3543.1,10.61290,10.86193,,
3543.2,10.61017,10.85935,,
3543.3,10.60495,10.85621,,
3543.4,10.59939,10.85355,,
3543.5,10.59796,10.85252,,
3543.6,10.60210,10.85819,,
3543.7,10.61219,10.86727,,
3543.8,10.62735,10.87978,,
3543.9,10.64343,10.89363,,
3544.0,10.65749,10.90651,,
3544.1,10.66876,10.91703,,
3544.2,10.67504,10.92494,,
3544.3,10.67882,10.93095,,
3544.4,10.68424,10.93625,,
3544.5,10.68945,10.94130,,
3544.6,10.69479,10.94637,,
3544.7,10.69977,10.95082,,
3544.8,10.70350,10.95447,,
3544.9,10.70560,10.95718,,
3545.0,10.70728,10.95948,,
3545.1,10.70858,10.96179,,
3545.2,10.71151,10.96457,,
3545.3,10.71573,10.96747,,
3545.4,10.71898,10.96986,,
3545.5,10.72011,10.97156,,
3545.6,10.71932,10.96949,,
3545.7,10.71553,10.96574,,
3545.8,10.70839,10.95970,,
3545.9,10.69992,10.95172,,
3546.0,10.69064,10.94236,,
3546.1,10.67957,10.93180,,
3546.2,10.66830,10.92042,,
3546.3,10.65569,10.90840,,
3546.4,10.64258,10.89608,,
3546.5,10.63075,10.88369,,
3546.6,10.61844,10.87100,,
3546.7,10.60538,10.85781,,
3546.8,10.59151,10.84318,,
3546.9,10.57616,10.82691,,
3547.0,10.55647,10.80881,,
3547.1,10.53582,10.78988,,
3547.2,10.51608,10.77127,,
3547.3,10.49822,10.75425,,
3547.4,10.48391,10.74013,,
3547.5,10.47183,10.72932,,
3547.6,10.46507,10.72223,,
3547.7,10.46293,10.71771,,
3547.8,10.46205,10.71430,,
3547.9,10.45857,10.70972,,
3548.0,10.45192,10.70250,,
3548.1,10.44072,10.69224,,
3548.2,10.42584,10.68007,,
3548.3,10.41135,10.66836,,
3548.4,10.40003,10.65968,,
3548.5,10.39581,10.65408,,
3548.6,10.39960,10.65716,,
3548.7,10.40673,10.66209,,
3548.8,10.41508,10.66846,,
3548.9,10.42213,10.67379,,
3549.0,10.42530,10.67703,,
3549.1,10.42414,10.67823,,
3549.2,10.42267,10.67751,,
3549.3,10.42111,10.67687,,
3549.4,10.42088,10.67671,,
3549.5,10.42266,10.67751,,
3549.6,10.42403,10.67808,,
3549.7,10.42437,10.67818,,
3549.8,10.42279,10.67612,,
3549.9,10.41891,10.67276,,
3550.0,10.41339,10.66785,,
3550.1,10.40734,10.66187,,
3550.2,10.40007,10.65528,,
3550.3,10.39263,10.64801,,
3550.4,10.38625,10.63966,,
3550.5,10.37689,10.62899,,
3550.6,10.36327,10.61525,,
3550.7,10.34499,10.59787,,
3550.8,10.32351,10.57785,,
3550.9,10.29983,10.55695,,
3551.0,10.27794,10.53780,,
3551.1,10.26118,10.52280,,
3551.2,10.25162,10.51314,,
3551.3,10.24988,10.50843,,
3551.4,10.25108,10.50635,,
3551.5,10.25109,10.50403,,
3551.6,10.24713,10.49907,,
3551.7,10.23731,10.49081,,
3551.8,10.22370,10.48067,,
3551.9,10.21097,10.47132,,
3552.0,10.20354,10.46462,,
3552.1,10.20339,10.46559,,
3552.2,10.21109,10.47057,,
3552.3,10.22239,10.47891,,
3552.4,10.23279,10.48842,,
3552.5,10.24192,10.49761,,
3552.6,10.24968,10.50583,,
3552.7,10.25676,10.51334,,
3552.8,10.26358,10.52000,,
3552.9,10.27040,10.52580,,
3553.0,10.27471,10.53025,,
3553.1,10.27731,10.53350,,
3553.2,10.27877,10.53595,,
3553.3,10.28014,10.53864,,
3553.4,10.28329,10.54221,,
3553.5,10.28911,10.54696,,
3553.6,10.29524,10.55217,,
3553.7,10.30105,10.55711,,
3553.8,10.30492,10.56075,,
3553.9,10.30676,10.56304,,
3554.0,10.30669,10.56193,,
3554.1,10.30423,10.55802,,
3554.2,10.29666,10.54998,,
3554.3,10.28356,10.53774,,
3554.4,10.26575,10.52233,,
3554.5,10.24599,10.50562,,
3554.6,10.22919,10.48948,,
3554.7,10.21581,10.47466,,
3554.8,10.20319,10.46070,,
3554.9,10.18987,10.44650,,
3555.0,10.17444,10.43107,,
3555.1,10.15697,10.41396,,
3555.2,10.13829,10.39548,,
3555.3,10.11762,10.37635,,
3555.4,10.09732,10.35754,,
3555.5,10.07996,10.34021,,
3555.6,10.06405,10.32478,,
3555.7,10.05134,10.31186,,
3555.8,10.04055,10.30140,,
3555.9,10.03218,10.29386,,
3556.0,10.02765,10.28948,,
3556.1,10.02678,10.28736,,
3556.2,10.02921,10.28955,,
3556.3,10.03319,10.29179,,
3556.4,10.03768,10.29409,,
3556.5,10.03679,10.29085,,
3556.6,10.02909,10.28419,,
3556.7,10.01692,10.27312,,
3556.8,10.00055,10.25901,,
3556.9,9.98306,10.24413,,
3557.0,9.96815,10.23032,,
3557.1,9.95698,10.21879,,
3557.2,9.94857,10.20950,,
3557.3,9.94220,10.20170,,
3557.4,9.93535,10.19391,,
3557.5,9.92739,10.18499,,
3557.6,9.91671,10.17420,,
3557.7,9.90266,10.16171,,
3557.8,9.88777,10.14850,,
3557.9,9.87411,10.13561,,
3558.0,9.86270,10.12409,,
3558.1,9.85263,10.11432,,
3558.2,9.84460,10.10648,,
3558.3,9.83886,10.10031,,
3558.4,9.83473,10.09532,,
3558.5,9.83104,10.09096,,
3558.6,9.82650,10.08634,,
3558.7,9.82178,10.08087,,
3558.8,9.81529,10.07399,,
3558.9,9.80628,10.06548,,
3559.0,9.79588,10.05536,,
3559.1,9.78410,10.04395,,
3559.2,9.77107,10.03242,,
3559.3,9.75827,10.02216,,
3559.4,9.74975,10.01514,,
3559.5,9.74675,10.01079,,
3559.6,9.75017,10.01501,,
3559.7,9.75872,10.02111,,
3559.8,9.76872,10.02884,,
3559.9,9.77741,10.03586,,
3560.0,9.78275,10.04031,,
3560.1,9.78324,10.04216,,
3560.2,9.77972,10.03881,,
3560.3,9.77361,10.03401,,
3560.4,9.76584,10.02814,,
3560.5,9.75968,10.02252,,
3560.6,9.75544,10.01784,,
3560.7,9.75182,10.01419,,
3560.8,9.74943,10.01130,,
3560.9,9.74715,10.00878,,
3561.0,9.74440,10.00660,,
3561.1,9.74221,10.00438,,
3561.2,9.74110,10.00193,,
3561.3,9.73796,9.99852,,
3561.4,9.73325,9.99391,,
3561.5,9.72669,9.98785,,
3561.6,9.71889,9.98119,,
3561.7,9.71095,9.97498,,
3561.8,9.70544,9.97106,,
3561.9,9.70356,9.96956,,
3562.0,9.70834,9.97478,,
3562.1,9.71829,9.98244,,
3562.2,9.73025,9.99220,,
3562.3,9.74107,10.00158,,
3562.4,9.74981,10.00895,,
3562.5,9.75345,10.01324,,
3562.6,9.75340,10.01533,,
3562.7,9.75200,10.01423,,
3562.8,9.74992,10.01291,,
3562.9,9.74760,10.01199,,
3563.0,9.74724,10.01210,,
3563.1,9.74989,10.01532,,
3563.2,9.75526,10.02017,,
3563.3,9.76362,10.02640,,
3563.4,9.77098,10.03267,,
3563.5,9.77590,10.03803,,
3563.6,9.77978,10.04226,,
3563.7,9.78213,10.04543,,
3563.8,9.78476,10.04799,,
3563.9,9.78731,10.04967,,
3564.0,9.78827,10.05044,,
3564.1,9.78695,10.04734,,
3564.2,9.78117,10.04223,,
3564.3,9.77137,10.03522,,
3564.4,9.76207,10.02821,,
3564.5,9.75564,10.02309,,
3564.6,9.75380,10.02007,,
3564.7,9.75650,10.02295,,
3564.8,9.76271,10.02675,,
3564.9,9.76833,10.03056,,
3565.0,9.77188,10.03363,,
3565.1,9.77072,10.03251,,
3565.2,9.76641,10.03027,,
3565.3,9.76135,10.02747,,
3565.4,9.75884,10.02519,,
3565.5,9.75981,10.02672,,
3565.6,9.76320,10.02990,,
3565.7,9.77024,10.03495,,
3565.8,9.77670,10.04037,,
3565.9,9.78170,10.04535,,
3566.0,9.78551,10.04925,,
3566.1,9.78770,10.05226,,
3566.2,9.78949,10.05498,,
3566.3,9.79222,10.05797,,
3566.4,9.79586,10.06151,,
3566.5,9.80035,10.06538,,
3566.6,9.80494,10.06923,,
3566.7,9.80788,10.07275,,
3566.8,9.81035,10.07624,,
3566.9,9.81367,10.08031,,
3567.0,9.81848,10.08568,,
3567.1,9.82568,10.09264,,
3567.2,9.83492,10.10080,,
3567.3,9.84456,10.10898,,
3567.4,9.85301,10.11588,,
3567.5,9.85754,10.12003,,
3567.6,9.85828,10.12173,,
3567.7,9.85492,10.11879,,
3567.8,9.84889,10.11501,,
3567.9,9.84314,10.11158,,
3568.0,9.84055,10.10893,,
3568.1,9.84310,10.11184,,
3568.2,9.84883,10.11572,,
3568.3,9.85583,10.12015,,
3568.4,9.86031,10.12368,,
3568.5,9.85978,10.12230,,
3568.6,9.85393,10.11854,,
3568.7,9.84626,10.11248,,
3568.8,9.83877,10.10557,,
3568.9,9.83123,10.09911,,
3569.0,9.82546,10.09408,,
3569.1,9.82235,10.09091,,
3569.2,9.82149,10.08919,,
3569.3,9.82252,10.09036,,
3569.4,9.82446,10.09292,,
3569.5,9.82801,10.09771,,
3569.6,9.83543,10.10486,,
3569.7,9.84633,10.11392,,
3569.8,9.85761,10.12344,,
3569.9,9.86759,10.13160,,
3570.0,9.87347,10.13698,,
3570.1,9.87405,10.13999,,
3570.2,9.87237,10.13771,,
3570.3,9.86823,10.13410,,
3570.4,9.86170,10.12933,,
3570.5,9.85565,10.12433,,
3570.6,9.85155,10.11999,,
3570.7,9.84810,10.11614,,
3570.8,9.84586,10.11248,,
3570.9,9.84174,10.10771,,
3571.0,9.83556,10.10089,,
3571.1,9.82669,10.09112,,
3571.2,9.81300,10.07854,,
3571.3,9.79571,10.06424,,
3571.4,9.77964,10.05021,,
3571.5,9.76667,10.03862,,
3571.6,9.75822,10.03122,,
3571.7,9.75607,10.02694,,
3571.8,9.75937,10.02920,,
3571.9,9.76400,10.03168,,
3572.0,9.76832,10.03427,,
3572.1,9.76815,10.03273,,
3572.2,9.76291,10.02797,,
3572.3,9.75396,10.01901,,
3572.4,9.74032,10.00587,,
3572.5,9.72313,9.98920,,
3572.6,9.70258,9.96936,,
3572.7,9.67968,9.94768,,
3572.8,9.65514,9.92531,,
3572.9,9.63276,9.90370,,
3573.0,9.61310,9.88356,,
3573.1,9.59494,9.86508,,
3573.2,9.57819,9.84832,,
3573.3,9.56203,9.83355,,
3573.4,9.54863,9.82130,,
3573.5,9.54025,9.81201,,
3573.6,9.53448,9.80549,,
3573.7,9.53047,9.80099,,
3573.8,9.52831,9.79752,,
3573.9,9.52527,9.79439,,
3574.0,9.52129,9.79173,,
3574.1,9.51835,9.78973,,
3574.2,9.51812,9.79171,,
3574.3,9.52262,9.79681,,
3574.4,9.53325,9.80582,,
3574.5,9.54702,9.81746,,
3574.6,9.56145,9.82974,,
3574.7,9.57383,9.84058,,
3574.8,9.58154,9.84860,,
3574.9,9.58550,9.85342,,
3575.0,9.58712,9.85594,,
3575.1,9.58600,9.85551,,
3575.2,9.58412,9.85499,,
3575.3,9.58257,9.85460,,
3575.4,9.58392,9.85823,,
3575.5,9.58998,9.86468,,
3575.6,9.60204,9.87427,,
3575.7,9.61642,9.88502,,
3575.8,9.62766,9.89396,,
3575.9,9.63374,9.90016,,
3576.0,9.63195,9.89872,,
3576.1,9.62537,9.89430,,
3576.2,9.61665,9.88691,,
3576.3,9.60737,9.87808,,
3576.4,9.59774,9.86864,,
3576.5,9.58792,9.85918,,
3576.6,9.57800,9.85024,,
3576.7,9.56935,9.84229,,
3576.8,9.56328,9.83551,,
3576.9,9.55833,9.83003,,
3577.0,9.55297,9.82560,,
3577.1,9.54971,9.82212,,
3577.2,9.54777,9.81926,,
3577.3,9.54531,9.81700,,
3577.4,9.54271,9.81508,,
3577.5,9.54150,9.81398,,
3577.6,9.54042,9.81366,,
3577.7,9.54207,9.81609,,
3577.8,9.54636,9.82036,,
3577.9,9.55303,9.82733,,
3578.0,9.56243,9.83698,,
3578.1,9.57522,9.84909,,
3578.2,9.59019,9.86271,,
3578.3,9.60587,9.87635,,
3578.4,9.61945,9.88866,,
3578.5,9.62824,9.89856,,
3578.6,9.63512,9.90642,,
3578.7,9.64043,9.91281,,
3578.8,9.64580,9.91911,,
3578.9,9.65209,9.92621,,
3579.0,9.66036,9.93505,,
3579.1,9.67104,9.94603,,
3579.2,9.68484,9.95919,,
3579.3,9.70060,9.97386,,
3579.4,9.71691,9.98881,,
3579.5,9.73229,10.00257,,
3579.6,9.74405,10.01390,,
3579.7,9.75166,10.02253,,
3579.8,9.75647,10.02894,,
3579.9,9.76070,10.03443,,
3580.0,9.76559,10.04022,,
3580.1,9.77243,10.04735,,
3580.2,9.78110,10.05641,,
3580.3,9.79206,10.06781,,
3580.4,9.80607,10.08114,,
3580.5,9.82264,10.09561,,
3580.6,9.83803,10.10928,,
3580.7,9.85099,10.12031,,
3580.8,9.85837,10.12721,,
3580.9,9.85889,10.13095,,
3581.0,9.85632,10.12867,,
3581.1,9.85222,10.12553,,
3581.2,9.84690,10.12145,,
3581.3,9.84325,10.11767,,
3581.4,9.83938,10.11473,,
3581.5,9.83696,10.11285,,
3581.6,9.83808,10.11436,,
3581.7,9.84163,10.11732,,
3581.8,9.84686,10.12160,,
3581.9,9.85322,10.12592,,
3582.0,9.85706,10.12880,,
3582.1,9.85725,10.13010,,
3582.2,9.85476,10.12787,,
3582.3,9.85031,10.12535,,
3582.4,9.84575,10.12336,,
3582.5,9.84603,10.12287,,
3582.6,9.84951,10.12599,,
3582.7,9.85506,10.13036,,
3582.8,9.86129,10.13540,,
3582.9,9.86608,10.14051,,
3583.0,9.86970,10.14592,,
3583.1,9.87503,10.15259,,
3583.2,9.88351,10.16130,,
3583.3,9.89564,10.17242,,
3583.4,9.90950,10.18520,,
3583.5,9.92390,10.19880,,
3583.6,9.93751,10.21205,,
3583.7,9.95035,10.22423,,
3583.8,9.96115,10.23503,,
3583.9,9.96937,10.24462,,
3584.0,9.97757,10.25414,,
3584.1,9.98644,10.26490,,
3584.2,9.99895,10.27836,,
3584.3,10.01643,10.29479,,
3584.4,10.03726,10.31348,,
3584.5,10.05836,10.33244,,
3584.6,10.07737,10.34970,,
3584.7,10.09123,10.36412,,
3584.8,10.10063,10.37606,,
3584.9,10.10957,10.38719,,
3585.0,10.12020,10.39971,,
3585.1,10.13490,10.41532,,
3585.2,10.15531,10.43419,,
3585.3,10.17925,10.45550,,
3585.4,10.20200,10.47732,,
3585.5,10.22377,10.49826,,
3585.6,10.24274,10.51697,,
3585.7,10.25882,10.53331,,
3585.8,10.27214,10.54730,,
3585.9,10.28365,10.55930,,
3586.0,10.29398,10.56979,,
3586.1,10.30290,10.57911,,
3586.2,10.31104,10.58798,,
3586.3,10.31879,10.59659,,
3586.4,10.32837,10.60529,,
3586.5,10.33755,10.61393,,
3586.6,10.34516,10.62264,,
3586.7,10.35330,10.63161,,
3586.8,10.36310,10.64158,,
3586.9,10.37369,10.65265,,
3587.0,10.38721,10.66469,,
3587.1,10.40062,10.67645,,
3587.2,10.41166,10.68719,,
3587.3,10.41992,10.69646,,
3587.4,10.42673,10.70446,,
3587.5,10.43420,10.71205,,
3587.6,10.44145,10.71971,,
3587.7,10.44934,10.72815,,
3587.8,10.45829,10.73757,,
3587.9,10.46909,10.74823,,
3588.0,10.48140,10.75985,,
3588.1,10.49425,10.77156,,
3588.2,10.50642,10.78188,,
3588.3,10.51533,10.78959,,
3588.4,10.51852,10.79388,,
3588.5,10.51837,10.79577,,
3588.6,10.51640,10.79550,,
3588.7,10.51552,10.79676,,
3588.8,10.51856,10.79978,,
3588.9,10.52541,10.80514,,
3589.0,10.53311,10.81188,,
3589.1,10.54134,10.81873,,
3589.2,10.54789,10.82422,,
3589.3,10.55106,10.82758,,
3589.4,10.55148,10.82916,,
3589.5,10.54969,10.82732,,
3589.6,10.54681,10.82394,,
3589.7,10.54153,10.81790,,
3589.8,10.53331,10.80894,,
3589.9,10.52011,10.79672,,
3590.0,10.50382,10.78183,,
3590.1,10.48634,10.76544,,
3590.2,10.46812,10.74905,,
3590.3,10.45207,10.73412,,
3590.4,10.43963,10.72146,,
3590.5,10.42996,10.71109,,
3590.6,10.42243,10.70212,,
3590.7,10.41523,10.69273,,
3590.8,10.40538,10.68112,,
3590.9,10.39015,10.66559,,
3591.0,10.36979,10.64574,,
3591.1,10.34414,10.62232,,
3591.2,10.31612,10.59730,,
3591.3,10.29012,10.57307,,
3591.4,10.26769,10.55140,,
3591.5,10.25005,10.53317,,
3591.6,10.23621,10.51850,,
3591.7,10.22403,10.50696,,
3591.8,10.21555,10.49800,,
3591.9,10.21028,10.49082,,
3592.0,10.20443,10.48407,,
3592.1,10.19799,10.47667,,
3592.2,10.18900,10.46767,,
3592.3,10.17728,10.45720,,
3592.4,10.16489,10.44567,,
3592.5,10.15298,10.43369,,
3592.6,10.14082,10.42186,,
3592.7,10.12871,10.41092,,
3592.8,10.11809,10.40186,,
3592.9,10.11098,10.39596,,
3593.0,10.10886,10.39238,,
3593.1,10.11216,10.39417,,
3593.2,10.11611,10.39620,,
3593.3,10.11810,10.39804,,
3593.4,10.11885,10.39929,,
3593.5,10.11753,10.39977,,
3593.6,10.11779,10.40214,,
3593.7,10.12213,10.40697,,
3593.8,10.13028,10.41540,,
3593.9,10.14316,10.42742,,
3594.0,10.15957,10.44167,,
3594.1,10.17667,10.45651,,
3594.2,10.19089,10.46978,,
3594.3,10.20183,10.48002,,
3594.4,10.20822,10.48665,,
3594.5,10.20969,10.49028,,
3594.6,10.20969,10.49032,,
3594.7,10.20754,10.48927,,
3594.8,10.20501,10.48760,,
3594.9,10.20373,10.48590,,
3595.0,10.20185,10.48449,,
3595.1,10.20041,10.48361,,
3595.2,10.20058,10.48450,,
3595.3,10.20221,10.48719,,
3595.4,10.20712,10.49240,,
3595.5,10.21602,10.50019,,
3595.6,10.22638,10.50998,,
3595.7,10.23807,10.52087,,
3595.8,10.25024,10.53176,,
3595.9,10.26043,10.54193,,
3596.0,10.26880,10.55073,,
3596.1,10.27686,10.55802,,
3596.2,10.28215,10.56339,,
3596.3,10.28555,10.56664,,
3596.4,10.28698,10.56827,,
3596.5,10.28457,10.56692,,
3596.6,10.28089,10.56557,,
3596.7,10.28005,10.56426,,
3596.8,10.28075,10.56442,,
3596.9,10.28219,10.56463,,
3597.0,10.28189,10.56216,,
3597.1,10.27735,10.55752,,
3597.2,10.26817,10.54988,,
3597.3,10.25712,10.54037,,
3597.4,10.24516,10.53050,,
3597.5,10.23550,10.52176,,
3597.6,10.22971,10.51499,,
3597.7,10.22505,10.51016,,
3597.8,10.22194,10.50713,,
3597.9,10.22050,10.50545,,
3598.0,10.22002,10.50460,,
3598.1,10.22071,10.50467,,
3598.2,10.22127,10.50347,,
3598.3,10.21904,10.50089,,
3598.4,10.21346,10.49642,,
3598.5,10.20643,10.49055,,
3598.6,10.19909,10.48453,,
3598.7,10.19272,10.47949,,
3598.8,10.18993,10.47618,,
3598.9,10.18922,10.47432,,
3599.0,10.18897,10.47311,,
3599.1,10.18828,10.47198,,
3599.2,10.18538,10.47081,,
3599.3,10.18345,10.46976,,
3599.4,10.18477,10.47122,,
3599.5,10.18769,10.47349,,
3599.6,10.19188,10.47621,,
3599.7,10.19575,10.47851,,
3599.8,10.19517,10.47753,,
3599.9,10.19088,10.47489,,
3600.0,10.18553,10.47108,,
3600.1,10.17995,10.46788,,
3600.2,10.17790,10.46582,,
3600.3,10.18115,10.46880,,
3600.4,10.18697,10.47275,,
3600.5,10.19304,10.47694,,
3600.6,10.19745,10.48026,,
3600.7,10.19666,10.47763,,
3600.8,10.18979,10.47150,,
3600.9,10.17813,10.46121,,
3601.0,10.16272,10.44829,,
3601.1,10.14702,10.43508,,
3601.2,10.13422,10.42382,,
3601.3,10.12584,10.41669,,
3601.4,10.12302,10.41305,,
3601.5,10.12796,10.41828,,
3601.6,10.13798,10.42606,,
3601.7,10.14998,10.43619,,
3601.8,10.16212,10.44671,,
3601.9,10.17145,10.45609,,
3602.0,10.17857,10.46394,,
3602.1,10.18460,10.47036,,
3602.2,10.18957,10.47596,,
3602.3,10.19425,10.48122,,
3602.4,10.19970,10.48656,,
3602.5,10.20513,10.49205,,
3602.6,10.21078,10.49776,,
3602.7,10.21677,10.50356,,
3602.8,10.22246,10.50919,,
3602.9,10.22820,10.51428,,
3603.0,10.23285,10.51835,,
3603.1,10.23523,10.52100,,
3603.2,10.23617,10.52254,,
3603.3,10.23557,10.52154,,
3603.4,10.23283,10.52021,,
3603.5,10.23041,10.51879,,
3603.6,10.22962,10.51772,,
3603.7,10.22971,10.51722,,
3603.8,10.22957,10.51763,,
3603.9,10.23059,10.51850,,
3604.0,10.23146,10.51984,,
3604.1,10.23346,10.52174,,
3604.2,10.23654,10.52355,,
3604.3,10.23862,10.52505,,
3604.4,10.23799,10.52171,,
3604.5,10.23261,10.51470,,
3604.6,10.21909,10.50229,,
3604.7,10.19949,10.48509,,
3604.8,10.17734,10.46487,,
3604.9,10.15404,10.44389,,
3605.0,10.13308,10.42452,,
3605.1,10.11614,10.40824,,
3605.2,10.10386,10.39574,,
3605.3,10.09623,10.38622,,
3605.4,10.09094,10.37819,,
3605.5,10.08328,10.36995,,
3605.6,10.07288,10.36050,,
3605.7,10.06171,10.34983,,
3605.8,10.04957,10.33825,,
3605.9,10.03774,10.32620,,
3606.0,10.02555,10.31373,,
3606.1,10.01203,10.30068,,
3606.2,9.99872,10.28724,,
3606.3,9.98446,10.27329,,
3606.4,9.97000,10.25938,,
3606.5,9.95578,10.24523,,
3606.6,9.94265,10.23062,,
3606.7,9.92772,10.21479,,
3606.8,9.90954,10.19697,,
3606.9,9.88957,10.17703,,
3607.0,9.86673,10.15503,,
3607.1,9.84261,10.13181,,
3607.2,9.81819,10.10792,,
3607.3,9.79399,10.08446,,
3607.4,9.77028,10.06221,,
3607.5,9.74981,10.04229,,
3607.6,9.73250,10.02522,,
3607.7,9.71875,10.01119,,
3607.8,9.70850,9.99954,,
3607.9,9.69951,9.98975,,
3608.0,9.68981,9.98095,,
3608.1,9.68237,9.97339,,
3608.2,9.67531,9.96667,,
3608.3,9.67023,9.96106,,
3608.4,9.66588,9.95587,,
3608.5,9.66088,9.95056,,
3608.6,9.65517,9.94445,,
3608.7,9.64814,9.93741,,
3608.8,9.63887,9.92992,,
3608.9,9.63036,9.92289,,
3609.0,9.62479,9.91702,,
3609.1,9.62116,9.91226,,
3609.2,9.61812,9.90752,,
3609.3,9.61360,9.90090,,
3609.4,9.60461,9.89095,,
3609.5,9.58920,9.87704,,
3609.6,9.57010,9.86008,,
3609.7,9.54968,9.84191,,
3609.8,9.53063,9.82446,,
3609.9,9.51563,9.80893,,
3610.0,9.50316,9.79541,,
3610.1,9.49159,9.78300,,
3610.2,9.48063,9.77019,,
3610.3,9.46743,9.75572,,
3610.4,9.44932,9.73872,,
3610.5,9.42918,9.71891,,
3610.6,9.40737,9.69678,,
3610.7,9.38156,9.67308,,
3610.8,9.35608,9.64942,,
3610.9,9.33256,9.62691,,
3611.0,9.31239,9.60679,,
3611.1,9.29542,9.58915,,
3611.2,9.28068,9.57351,,
3611.3,9.26684,9.55904,,
3611.4,9.25310,9.54488,,
3611.5,9.23904,9.53042,,
3611.6,9.22380,9.51516,,
3611.7,9.20765,9.49877,,
3611.8,9.19016,9.48114,,
3611.9,9.17051,9.46243,,
3612.0,9.15041,9.44301,,
3612.1,9.13082,9.42379,,
3612.2,9.11087,9.40603,,
3612.3,9.09410,9.39137,,
3612.4,9.08350,9.38138,,
3612.5,9.07889,9.37538,,
3612.6,9.08109,9.37719,,
3612.7,9.08740,9.38102,,
3612.8,9.09410,9.38626,,
3612.9,9.09983,9.39128,,
3613.0,9.10326,9.39547,,
3613.1,9.10517,9.39952,,
3613.2,9.10872,9.40461,,
3613.3,9.11616,9.41183,,
3613.4,9.12643,9.42106,,
3613.5,9.13875,9.43144,,
3613.6,9.14993,9.44144,,
3613.7,9.15834,9.45014,,
3613.8,9.16461,9.45739,,
3613.9,9.16990,9.46384,,
3614.0,9.17557,9.47046,,
3614.1,9.18297,9.47776,,
3614.2,9.19205,9.48553,,
3614.3,9.20067,9.49262,,
3614.4,9.20706,9.49792,,
3614.5,9.20913,9.50096,,
3614.6,9.20802,9.50229,,
3614.7,9.20788,9.50271,,
3614.8,9.20890,9.50390,,
3614.9,9.21107,9.50537,,
3615.0,9.21367,9.50670,,
3615.1,9.21429,9.50550,,
3615.2,9.21047,9.50150,,
3615.3,9.20316,9.49339,,
3615.4,9.19052,9.48031,,
3615.5,9.17192,9.46273,,
3615.6,9.14812,9.44175,,
3615.7,9.12319,9.41964,,
3615.8,9.10073,9.39892,,
